Title,EmploymentType,Location,ClosingDate,Agency,Link,DateFirstRetrieved
Financial Analyst,Full-Time (Salaried),Richmond,2023-03-10T23:55:00Z,Dept of Criminal Justice Svcs,https://www.jobs.virginia.gov/jobs/financial-analyst-richmond-virginia-united-states,2023-02-26
School Nutrition Program Farm to School Specialist,Full-Time (Salaried),Richmond,2023-03-10T23:55:00Z,Dept of Ed Central Operations,https://www.jobs.virginia.gov/jobs/school-nutrition-program-farm-to-school-specialist-richmond-virginia-united-states,2023-02-26
IT Service Manager (Project Office),Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,VA Information Tech Agency,https://www.jobs.virginia.gov/jobs/it-service-manager-project-office-richmond-virginia-united-states,2023-02-26
Office Services Specialist: Greensville Correctional Center #01004,Full-Time (Salaried),Greensville,2023-03-06T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/office-services-specialist-greensville-correctional-center-01004-greensville-virginia-united-states,2023-02-26
Environmental Health Specialist Senior,Full-Time (Salaried),Lunenburg,NA,Department of Health,https://www.jobs.virginia.gov/jobs/environmental-health-specialist-senior-lunenburg-virginia-united-states,2023-02-26
Environmental Health Specialist,Full-Time (Salaried),"Accomac
  Northampton",2023-03-06T23:55:00Z,Department of Health,https://www.jobs.virginia.gov/jobs/environmental-health-specialist-accomac-virginia-united-states-northampton,2023-02-26
Assistant District Land Use Manager,Full-Time (Salaried),Fairfax County,2023-03-09T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/assistant-district-land-use-manager-fairfax-county-virginia-united-states,2023-02-26
Food Production Worker B,Full-Time (Salaried),North Chesterfield,2023-03-03T23:55:00Z,Department of State Police,https://www.jobs.virginia.gov/jobs/food-production-worker-b-north-chesterfield-virginia-united-states,2023-02-26
Chief Deputy Clerk - Prince William,Full-Time (Salaried),Prince William,2023-02-27T23:55:00Z,Supreme Court,https://www.jobs.virginia.gov/jobs/chief-deputy-clerk-prince-william-prince-william-virginia-united-states,2023-02-26
Senior Accountant - #ARS00419,Full-Time (Salaried),Henrico,2023-03-06T23:55:00Z,Dept for Aging & Rehab Svcs,https://www.jobs.virginia.gov/jobs/senior-accountant-ars00419-henrico-virginia-united-states,2023-02-26
Program Support Technician (Peer Recovery Specialist): Brunswick CCAP #01577,Full-Time (Salaried),Brunswick,2023-03-06T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/program-support-technician-peer-recovery-specialist-brunswick-ccap-01577-brunswick-virginia-united-states,2023-02-26
Equipment Repair Technician Senior: State Farm #01587,Full-Time (Salaried),Goochland,2023-03-06T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/equipment-repair-technician-senior-state-farm-01587-goochland-virginia-united-states,2023-02-26
Deputy Clerk - Suffolk,Full-Time (Salaried),Suffolk,2023-02-27T23:55:00Z,Supreme Court,https://www.jobs.virginia.gov/jobs/deputy-clerk-suffolk-suffolk-virginia-united-states,2023-02-26
Suicide Prevention Coordinator,Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/suicide-prevention-coordinator-richmond-virginia-united-states,2023-02-26
Probation Officer,Full-Time (Salaried),Spotsylvania,2023-02-26T23:55:00Z,Department of Juvenile Justice,https://www.jobs.virginia.gov/jobs/probation-officer-spotsylvania-virginia-united-states,2023-02-26
Program Support Technician (Peer Recovery Specialist): Tazewell P&P District #43 #01576,Full-Time (Salaried),Tazewell,2023-03-06T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/program-support-technician-peer-recovery-specialist-tazewell-p-p-district-43-01576-tazewell-virginia-united-states,2023-02-26
Plant Manager: Augusta Correctional Center #00055,Full-Time (Salaried),Augusta County,2023-03-06T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/plant-manager-augusta-correctional-center-00055-augusta-county-virginia-united-states,2023-02-26
Data Integration Specialist : #01478,Full-Time (Salaried),Richmond,2023-03-06T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/data-integration-specialist-01478-richmond-virginia-united-states,2023-02-26
Probation Officer,Full-Time (Salaried),"Hanover
  Henrico
  Richmond",2023-02-26T23:55:00Z,Department of Juvenile Justice,https://www.jobs.virginia.gov/jobs/probation-officer-hanover-virginia-united-states-henrico-richmond,2023-02-26
Claims Examiner,Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,VA Workers' Compensation Comm,https://www.jobs.virginia.gov/jobs/claims-examiner-richmond-virginia-united-states,2023-02-26
Senior Human Resources Information Management Analyst,Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/senior-human-resources-information-management-analyst-richmond-virginia-united-states,2023-02-26
Unclaimed Restitution Specialist,Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,VA Workers' Compensation Comm,https://www.jobs.virginia.gov/jobs/unclaimed-restitution-specialist-richmond-virginia-united-states,2023-02-26
Mental Health Clinician I - Dillwyn Correctional Center,Full-Time (Salaried),Buckingham,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/mental-health-clinician-i-dillwyn-correctional-center-buckingham-virginia-united-states,2023-02-26
Accountant III (Hybrid),Full-Time (Salaried),Richmond,2023-03-23T23:55:00Z,Virginia Retirement System,https://www.jobs.virginia.gov/jobs/accountant-iii-hybrid-richmond-virginia-united-states,2023-02-26
Probation Officer,Full-Time (Salaried),Roanoke,2023-02-26T23:55:00Z,Department of Juvenile Justice,https://www.jobs.virginia.gov/jobs/probation-officer-roanoke-virginia-united-states,2023-02-26
CO - P4218 - Compensation & Benefits Specialist,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,Dept of Environmental Quality,https://www.jobs.virginia.gov/jobs/compensation-benefits-coordinator-richmond-virginia-united-states,2023-02-26
"Facility Services Associate, Night",Full-Time (Salaried),Richmond,2023-02-28T23:55:00Z,Virginia Museum of Fine Arts,https://www.jobs.virginia.gov/jobs/facility-services-associate-night-richmond-virginia-united-states,2023-02-26
Lead Horticulturist,Full-Time (Salaried),Richmond,NA,Virginia Museum of Fine Arts,https://www.jobs.virginia.gov/jobs/lead-horticulturist-richmond-virginia-united-states,2023-02-26
Equipment Repair Supervisor: St. Brides Correctional Center #00008,Full-Time (Salaried),Chesapeake,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/equipment-repair-supervisor-chesapeake-virginia-united-states,2023-02-26
Casework Counselor Senior: St. Brides Correctional Center #00427,Full-Time (Salaried),Chesapeake,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/casework-counselor-senior-chesapeake-virginia-united-states,2023-02-26
Recreation Supervisor: St. Brides Correctional Center #00087,Full-Time (Salaried),Chesapeake,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/recreation-supervisor-st-brides-correctional-center-chesapeake-virginia-united-states,2023-02-26
Food Operations Supervisor: St. Brides Correctional Center #00443,Full-Time (Salaried),Chesapeake,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/food-operations-supervisor-st-brides-correctional-center-chesapeake-virginia-united-states,2023-02-26
Fiscal Technician: St. Brides Correctional Center #00322,Full-Time (Salaried),Chesapeake,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/fiscal-technician-st-brides-correctional-center-chesapeake-virginia-united-states,2023-02-26
Adult Education Teacher: Greensville Correctional Center #ED011,Full-Time (Salaried),Greensville,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/adult-education-teacher-jarratt-virginia-united-states,2023-02-26
Upholstery Teacher: Greensville Correctional Center #ED018,Full-Time (Salaried),Greensville,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/upholstery-teacher-jarratt-virginia-united-states,2023-02-26
Corrections Sergeant (Multiple Vacancies): Greensville Correctional Center #00072,Full-Time (Salaried),Greensville,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-sergeant-greensville-correctional-center-00072-greensville-virginia-united-states,2023-02-26
Corrections Lieutenant (Multiple Vacancies): Greensville Correctional Center #00059,Full-Time (Salaried),Greensville,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-lieutenant-greensville-correctional-center-00059-greensville-virginia-united-states,2023-02-26
Food Operations Supervisor (Multiple Vacancies): Greensville Correctional Center #01231,Full-Time (Salaried),Greensville,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/food-operations-supervisor-multiple-vacancies-jarratt-virginia-united-states,2023-02-26
CO- P0170 - Environmental Justice Coordinator,Full-Time (Salaried),"Harrisonburg
  Henrico
  Lynchburg
  Richmond
  Roanoke

            Harrisonburg
  Henrico
  Lynchburg",2023-02-27T23:55:00Z,Dept of Environmental Quality,https://www.jobs.virginia.gov/jobs/co-p0170-environmental-justice-coordinator-harrisonburg-virginia-united-states-henrico-lynchburg-richmond-roanoke,2023-02-26
CO - P1142 - Deputy Director for HR Operations,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,Dept of Environmental Quality,https://www.jobs.virginia.gov/jobs/co-p1142-deputy-director-for-hr-operations-richmond-virginia-united-states,2023-02-26
Plumber/Steamfitter Supervisor,Full-Time (Salaried),Nottoway,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/plumber-steamfitter-supervisor-burkeville-virginia-united-states,2023-02-26
Corrections Lieutenant,Full-Time (Salaried),Culpepper,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-lieutenant-mitchells-virginia-united-states,2023-02-26
Office Services Assistant - Treatment,Full-Time (Salaried),Fluvanna,2023-03-06T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/office-services-assistant-treatment-troy-virginia-united-states,2023-02-26
Technology Procurement Analyst,Full-Time (Salaried),Richmond,2023-03-06T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/technology-procurement-analyst-richmond-virginia-united-states,2023-02-26
Production Technician,Full-Time (Salaried),Powhatan,2023-03-06T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/production-technician-state-farm-virginia-united-states,2023-02-26
Casework Counselor,Full-Time (Salaried),Culpepper,2023-03-06T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/casework-counselor-mitchells-virginia-united-states-db2d85c8-4bc8-4017-9b39-eb3b4a505f3a,2023-02-26
Food Operations Supervisor,Full-Time (Salaried),Halifax,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/food-operations-supervisor-south-boston-virginia-united-states,2023-02-26
Office Services Specialist,Full-Time (Salaried),Fluvanna,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/office-services-specialist-troy-virginia-united-states,2023-02-26
CO - P4454 - Stormwater Plan Reviewer,Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,Dept of Environmental Quality,https://www.jobs.virginia.gov/jobs/co-p4420-stormwater-plan-reviewer-richmond-virginia-united-states,2023-02-26
CO - P4551 - Stormwater and Erosion & Sediment Control Plan Reviewer,Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,Dept of Environmental Quality,https://www.jobs.virginia.gov/jobs/co-p4551-stormwater-and-erosion-sediment-control-plan-reviewer-richmond-virginia-united-states,2023-02-26
Maintenance Operation Manager,Full-Time (Salaried),Bristol,2023-02-26T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/maintenance-operation-manager-wise-virginia-united-states,2023-02-26
Office Services Assistant (Community Corrections): P&P District #07/Petersburg - #P0710,Full-Time (Salaried),Petersburg,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/office-services-assistant-community-corrections-p-p-district-07-petersburg-p0710-newport-news-virginia-united-states,2023-02-26
Senior Engineering Technician- Concrete & Materials,Full-Time (Salaried),Fairfax County,2023-03-03T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/senior-materials-engineering-technician-fairfax-virginia-united-states,2023-02-26
Help Desk Technician,Full-Time (Salaried),Chesterfield,NA,Department of Military Affairs,https://www.jobs.virginia.gov/jobs/help-desk-technician-chesterfield-virginia-united-states,2023-02-26
Utilities Trades Tech Sr,Full-Time (Salaried),Nottoway,NA,Department of Military Affairs,https://www.jobs.virginia.gov/jobs/utilities-trades-tech-sr-blackstone-virginia-united-states,2023-02-26
Meat and Poultry Enforcement Officer (Culpeper/Fauquier),Full-Time (Salaried),"Culpepper
  Fauquier County",2023-03-03T23:55:00Z,Agriculture & Consumer Svcs,https://www.jobs.virginia.gov/jobs/meat-and-poultry-enforcement-officer-culpeper-fauquier-culpepper-virginia-united-states-fauquier-county,2023-02-26
Meat and Poultry Enforcement Officer (Southwest),Full-Time (Salaried),"Bland
  Buchanan
  Carroll
  Dickenson
  Floyd
  Franklin County
  Giles, Virginia
  Grayson
  Henry
  Lee
  Patrick
  Pittsylvania
  Pulaski
  Russell
  Scott
  Smyth
  Tazewell
  Washington
  Wise, Virginia
  Wythe

            Bland
  Buchanan
  Carroll",2023-03-03T23:55:00Z,Agriculture & Consumer Svcs,https://www.jobs.virginia.gov/jobs/meat-and-poultry-enforcement-officer-southwest-bland-virginia-united-states-buchanan-carroll-dickenson-floyd-franklin-county-giles-virginia-grayson-henry-lee-patrick-pittsylvania-pulaski-russ,2023-02-26
DMV Customer Service Center Assistant Manager,Full-Time (Salaried),Fairfax County,2023-02-28T23:55:00Z,Department of Motor Vehicles,https://www.jobs.virginia.gov/jobs/dmv-customer-service-center-assistant-manager-fairfax-county-virginia-united-states,2023-02-26
Maintenance Infrastructure Manager – Lynchburg District,Full-Time (Salaried),Lynchburg,NA,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/maintenance-infrastructure-manager-lynchburg-district-lynchburg-virginia-united-states,2023-02-26
Life Safety Systems Technician,Full-Time (Salaried),Richmond,NA,Virginia Museum of Fine Arts,https://www.jobs.virginia.gov/jobs/life-safety-systems-technician-richmond-virginia-united-states,2023-02-26
V3 Central and Southwest Regional Director,Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/v3-central-and-southwest-regional-director-richmond-virginia-united-states,2023-02-26
V3 North Regional Program Director-Fairfax,Full-Time (Salaried),Fairfax,2023-03-03T23:55:00Z,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/v3-north-regional-program-director-fairfax-fairfax-virginia-united-states,2023-02-26
Power Plant Lead Worker: Augusta Correctional Center #01753,Full-Time (Salaried),Augusta County,2023-03-03T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/power-plant-lead-worker-augusta-correctional-center-01753-augusta-county-virginia-united-states,2023-02-26
Corrections Officer: Patrick Henry Correctional Unit 28 #28008,Full-Time (Salaried),Henry,2023-03-03T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-patrick-henry-correctional-unit-28-28008-henry-virginia-united-states,2023-02-26
Inmate Grievance Coordinator: Red Onion State Prison #00512,Full-Time (Salaried),"Wise, Virginia",2023-03-03T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/inmate-grievance-coordinator-red-onion-state-prison-00512-wise-virginia-virginia-united-states,2023-02-26
Food Operations Supervisor: Green Rock Correctional Center #00030,Full-Time (Salaried),Pittsylvania,2023-03-03T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/food-operations-supervisor-green-rock-correctional-center-00030-pittsylvania-virginia-united-states,2023-02-26
