Link,RequisitionID,PayBand,HiringRange,RecruitmentType,Location
https://www.jobs.virginia.gov/jobs/senior-human-resources-information-management-analyst-richmond-virginia-united-states,497773,NA,"$73,143 - $107,000",General Public - G,Old Hwy. Building
https://www.jobs.virginia.gov/jobs/probation-officer-henrico-virginia-united-states,497778,NA,"Starting pay $53,183 (commensurate with experience)",General Public - G,14th Dist. Henrico
https://www.jobs.virginia.gov/jobs/unclaimed-restitution-specialist-richmond-virginia-united-states,497774,NA,"Minimum starting salary $37,607 commensurate with experience",General Public - G,RICHMOND HEADQUARTERS
https://www.jobs.virginia.gov/jobs/mental-health-clinician-i-dillwyn-correctional-center-buckingham-virginia-united-states,493660,NA,"$55,125 - $77,175",General Public - G,Dillwyn Correctional Center
https://www.jobs.virginia.gov/jobs/accountant-iii-hybrid-richmond-virginia-united-states,497094,NA,"$75,000 - $90,000",General Public - G,Virginia Retirement System
https://www.jobs.virginia.gov/jobs/payroll-budget-technician-williamsburg-virginia-united-states,495625,NA,"$37,000-$40,000",General Public - G,CSC General
https://www.jobs.virginia.gov/jobs/probation-officer-roanoke-virginia-united-states,495432,NA,"starting $53,183 (commensurate with experience)",General Public - G,CSU 23 A - Roanoke
https://www.jobs.virginia.gov/jobs/compensation-benefits-coordinator-richmond-virginia-united-states,496100,NA,"$54,480 - $76,000",General Public - G,Dept of Environmental Quality
https://www.jobs.virginia.gov/jobs/facility-services-associate-night-richmond-virginia-united-states,496211,NA,"$26,499 + 1,325 (shift differential = $27,824",General Public - G,MAIN MUSEUM
https://www.jobs.virginia.gov/jobs/lead-horticulturist-richmond-virginia-united-states,497482,NA,"$45,000 - $50,000",General Public - G,Virginia Museum of Fine Arts
https://www.jobs.virginia.gov/jobs/equipment-repair-supervisor-chesapeake-virginia-united-states,494818,NA,"$43,659 - $68,108",General Public - G,St. Brides Correctional Center
https://www.jobs.virginia.gov/jobs/casework-counselor-senior-chesapeake-virginia-united-states,494817,NA,"$42,000 - $64,909",Agency Employee Only - A,St. Brides Correctional Center
https://www.jobs.virginia.gov/jobs/recreation-supervisor-st-brides-correctional-center-chesapeake-virginia-united-states,496536,NA,"$34,818 - $54,317",General Public - G,St. Brides Correctional Center
https://www.jobs.virginia.gov/jobs/food-operations-supervisor-st-brides-correctional-center-chesapeake-virginia-united-states,496533,NA,"$39,900 - $54,317",General Public - G,St. Brides Correctional Center
https://www.jobs.virginia.gov/jobs/fiscal-technician-st-brides-correctional-center-chesapeake-virginia-united-states,496530,NA,"$33,000 - $46,444",General Public - G,St. Brides Correctional Center
https://www.jobs.virginia.gov/jobs/adult-education-teacher-jarratt-virginia-united-states,495044,NA,"$58,092 - $83,019",General Public - G,Greensville Correctional Ctr
https://www.jobs.virginia.gov/jobs/upholstery-teacher-jarratt-virginia-united-states,495037,NA,"$58,093 - $81,471",General Public - G,Greensville Correctional Ctr
https://www.jobs.virginia.gov/jobs/corrections-sergeant-greensville-correctional-center-00072-greensville-virginia-united-states,497760,NA,"$46,400 - $82,732",Agency Employee Only - A,Greensville Correctional Ctr
https://www.jobs.virginia.gov/jobs/corrections-lieutenant-greensville-correctional-center-00059-greensville-virginia-united-states,497759,NA,"$51,240 - $89,223",Agency Employee Only - A,Greensville Correctional Ctr
https://www.jobs.virginia.gov/jobs/food-operations-supervisor-multiple-vacancies-jarratt-virginia-united-states,494337,NA,"$39,900 - $54,317",General Public - G,Greensville Correctional Ctr
https://www.jobs.virginia.gov/jobs/co-p0170-environmental-justice-coordinator-harrisonburg-virginia-united-states-henrico-lynchburg-richmond-roanoke,496876,NA,"$50,811 - $86,625",General Public - G,Dept of Environmental Quality
https://www.jobs.virginia.gov/jobs/co-p1142-deputy-director-for-hr-operations-richmond-virginia-united-states,496198,NA,"$90,000 - $116,000",General Public - G,Central Office
https://www.jobs.virginia.gov/jobs/plumber-steamfitter-supervisor-burkeville-virginia-united-states,495600,NA,"$43,659 - $68,108",General Public - G,Nottoway Correctional Center
https://www.jobs.virginia.gov/jobs/corrections-lieutenant-mitchells-virginia-united-states,495583,NA,"$51,240 - $89,223",Agency Employee Only - A,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/office-services-assistant-treatment-troy-virginia-united-states,495838,NA,"$24,960 - $38,865",General Public - G,Fluvanna Correctional Center
https://www.jobs.virginia.gov/jobs/technology-procurement-analyst-richmond-virginia-united-states,495979,NA,"$38,894 - $60,675",General Public - G,DOC Headquarters
https://www.jobs.virginia.gov/jobs/production-technician-state-farm-virginia-united-states,495975,NA,"$33,626 - $50,440",General Public - G,State Farm Enterprise Unit
https://www.jobs.virginia.gov/jobs/casework-counselor-mitchells-virginia-united-states-db2d85c8-4bc8-4017-9b39-eb3b4a505f3a,495955,NA,"$42,000 - $60,675",General Public - G,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/food-operations-supervisor-south-boston-virginia-united-states,495958,NA,"$39,900 - $54,317",General Public - G,Halifax Correctional Unit 23
https://www.jobs.virginia.gov/jobs/office-services-specialist-troy-virginia-united-states,495829,NA,"$26,651 - $41,576",General Public - G,Fluvanna Correctional Center
https://www.jobs.virginia.gov/jobs/co-p4420-stormwater-plan-reviewer-richmond-virginia-united-states,495902,5,"$50,811 – $85,000",General Public - G,Dept of Environmental Quality
https://www.jobs.virginia.gov/jobs/co-p4551-stormwater-and-erosion-sediment-control-plan-reviewer-richmond-virginia-united-states,495898,NA,"$50,811 – $85,000",General Public - G,Dept of Environmental Quality
https://www.jobs.virginia.gov/jobs/program-support-specialist-richmond-virginia-united-states,494384,NA,"The anticipated starting salary range is $50,000 to $54,000",General Public - G,Dept of Criminal Justice Serv.
https://www.jobs.virginia.gov/jobs/maintenance-operation-manager-wise-virginia-united-states,495297,NA,"$64,838 - $105,361",General Public - G,Wise Residency
https://www.jobs.virginia.gov/jobs/p0700-environmental-specialist-ii-business-analyst-richmond-virginia-united-states,495684,NA,"$58,391 -$90,000",General Public - G,Dept of Environmental Quality
https://www.jobs.virginia.gov/jobs/air-permit-writer-virginia-beach-virginia-united-states,495058,NA,"$50,811 - $96,448",General Public - G,Tidewater Regional Office
https://www.jobs.virginia.gov/jobs/equipment-repair-technician-franklin-equipment-shop-franklin-virginia-united-states,496178,NA,"$44,047 - $58,000",General Public - G,Franklin Residency
https://www.jobs.virginia.gov/jobs/office-services-assistant-community-corrections-p-p-district-07-petersburg-p0710-newport-news-virginia-united-states,497272,NA,"$30,000 - $38,865",General Public - G,Petersburg P&P
https://www.jobs.virginia.gov/jobs/senior-materials-engineering-technician-fairfax-virginia-united-states,495051,NA,"$55,176-$89,661",General Public - G,NOVA District Office
https://www.jobs.virginia.gov/jobs/help-desk-technician-chesterfield-virginia-united-states,497711,NA,"$48,000-$53,000",General Public - G,Richmond DSCR
https://www.jobs.virginia.gov/jobs/magistrate-prince-george-prince-george-virginia-united-states,494448,NA,Commensurate with experience,General Public - G,6th Dist. CSU Prince George
https://www.jobs.virginia.gov/jobs/utilities-trades-tech-sr-blackstone-virginia-united-states,496048,NA,"$45,000-$50,000",General Public - G,Dept� of Military Affairs
https://www.jobs.virginia.gov/jobs/meat-and-poultry-enforcement-officer-culpeper-fauquier-culpepper-virginia-united-states-fauquier-county,496060,4,"Up to $55,000 annually. The salary can be up to $65,730 if the selected candidate resides in Fairfax, Loudoun, or Prince William.",General Public - G,Culpeper/Fauquier
https://www.jobs.virginia.gov/jobs/meat-and-poultry-enforcement-officer-southwest-bland-virginia-united-states-buchanan-carroll-dickenson-floyd-franklin-county-giles-virginia-grayson-henry-lee-patrick-pittsylvania-pulaski-russ,495894,4,"Up to $55,000 annually",General Public - G,"Bland, Buchanan, Carroll, Dickenson, Floyd, Franklin, Giles, Grayson, Henry, Lee, Patrick, Pittsylvania, Pulaski, Russell, Scott, Smyth, Tazewell, Washington, Wise and Wythe"
https://www.jobs.virginia.gov/jobs/dmv-customer-service-center-assistant-manager-fairfax-county-virginia-united-states,497685,NA,"Commensurate with experience up to $70,000 to",Agency Employee Only - A,TYSONS CORNER CSC
https://www.jobs.virginia.gov/jobs/peanut-mill-inspector-sampler-suffolk-virginia-united-states,497728,4,"Up to $50,000 annually. Excellent State Benefits",General Public - G,SUFFOLK-PEANUT OFFICE
https://www.jobs.virginia.gov/jobs/maintenance-infrastructure-manager-lynchburg-district-lynchburg-virginia-united-states,497768,NA,"$78,918 – $128,242",General Public - G,Lynchburg District Office
https://www.jobs.virginia.gov/jobs/life-safety-systems-technician-richmond-virginia-united-states,497766,NA,"$47,000 - $52,000 annually",General Public - G,MAIN MUSEUM
https://www.jobs.virginia.gov/jobs/v3-central-and-southwest-regional-director-richmond-virginia-united-states,497723,NA,"$72,000",General Public - G,JAMES MONROE BUILDING
https://www.jobs.virginia.gov/jobs/v3-north-regional-program-director-fairfax-fairfax-virginia-united-states,497713,NA,"$76,000",General Public - G,NA
https://www.jobs.virginia.gov/jobs/power-plant-lead-worker-augusta-correctional-center-01753-augusta-county-virginia-united-states,497546,NA,"$31,850 - $49,686",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/corrections-officer-patrick-henry-correctional-unit-28-28008-henry-virginia-united-states,497541,NA,"$42,000",General Public - G,Patrick Henry Corr Unit 28
https://www.jobs.virginia.gov/jobs/inmate-grievance-coordinator-red-onion-state-prison-00512-wise-virginia-virginia-united-states,497536,NA,"$34,818 - $54,317",General Public - G,Red Onion State Prison
https://www.jobs.virginia.gov/jobs/food-operations-supervisor-green-rock-correctional-center-00030-pittsylvania-virginia-united-states,497534,NA,"$39,900 - $54,317",General Public - G,Green Rock Correctional Center
https://www.jobs.virginia.gov/jobs/fiscal-technician-keen-mountain-correctional-center-00020-buchanan-virginia-united-states,497529,NA,"$33,000 - $46,444",General Public - G,Keen Mountain Correctional Ctr
https://www.jobs.virginia.gov/jobs/human-resources-assistant-river-north-correctional-center-00013-grayson-virginia-united-states,497520,NA,"$37,800 - $49,686",General Public - G,River North Corr Center
https://www.jobs.virginia.gov/jobs/food-operations-director-asd-west-campus-00027-smyth-virginia-united-states,497514,NA,"$50,811 - $83,329",General Public - G,Academy for Staff Dev West
https://www.jobs.virginia.gov/jobs/human-resources-assistant-green-rock-correctional-center-00019-pittsylvania-virginia-united-states,497338,NA,"$37,800 - $49,686",General Public - G,Green Rock Correctional Center
https://www.jobs.virginia.gov/jobs/recruiter-health-services-department-of-corrections-chesterfield-virginia-united-states-henrico-richmond,497744,NA,"$43,659 - $68,108",State Employee Only - E,Human Resources Headquarters
https://www.jobs.virginia.gov/jobs/inmate-grievance-coordinator-greensville-correctional-center-00896-greensville-virginia-united-states,497763,NA,"$34,818 - $54,317",Agency Employee Only - A,Greensville Correctional Ctr
https://www.jobs.virginia.gov/jobs/fiscal-technician-greensville-correctional-00892-greensville-virginia-united-states,497762,NA,"$33,000 - $46,444",General Public - G,Greensville Correctional Ctr
https://www.jobs.virginia.gov/jobs/probation-officer-p-p-district-28-radford-p2811-radford-virginia-united-states,497577,NA,"$42,500 - $47,000",General Public - G,Radford P&P
https://www.jobs.virginia.gov/jobs/attorney-senior-assistant-public-defender-chesapeake-chesapeake-virginia-united-states,497746,NA,"$78,465.00 + State Benefits",Agency Employee Only - A,CHESAPEAKE 324
https://www.jobs.virginia.gov/jobs/probation-officer-loudoun-county-virginia-united-states-warren-washington,497742,NA,"Starting pay $53,183 (commensurate with experience)",General Public - G,CSU 20 L - Loudoun
https://www.jobs.virginia.gov/jobs/attorney-senior-assistant-public-defender-chesterfield-chesterfield-virginia-united-states,497709,NA,"$78,465.00 + State Benefits",General Public - G,CHESTERFIELD 326
https://www.jobs.virginia.gov/jobs/telecommunications-engineer-apco-north-chesterfield-virginia-united-states,497739,5,Negotiable and Commensurate with Experience,General Public - G,"North Chesterfield, Virginia"
https://www.jobs.virginia.gov/jobs/business-systems-analyst-north-chesterfield-virginia-united-states,497562,6,Negotiable and Commensurate with Experience,General Public - G,"North Chesterfield, Virginia"
https://www.jobs.virginia.gov/jobs/regulatory-affairs-manager-henrico-virginia-united-states,497704,NA,"$65,000 - $87,000",General Public - G,DPOR Main Office
https://www.jobs.virginia.gov/jobs/maintenance-operator-toms-brook-shenandoah-virginia-united-states,497719,NA,"$33,005 - $53,633",General Public - G,Toms Brook Area Headquarters
https://www.jobs.virginia.gov/jobs/senior-design-engineer-structure-and-bridge-richmond-virginia-united-states,497696,NA,"$89,000 - $140,000",General Public - G,Dept of Transportation
https://www.jobs.virginia.gov/jobs/accounting-manager-henrico-virginia-united-states,497708,NA,"$55,000.00 - $80,000.00",General Public - G,Dept of Fire Programs
https://www.jobs.virginia.gov/jobs/web-application-developer-analyst-richmond-virginia-united-states,497707,NA,"$96,956 - $115,779 (salary commensurate with experience)",General Public - G,Dept of Social Services
https://www.jobs.virginia.gov/jobs/highway-maintenance-supervisor-bristol-virginia-united-states-wythe,497187,NA,"$41,886 - $68,065",General Public - G,Baywood AHQ (Wytheville)
https://www.jobs.virginia.gov/jobs/fiscal-technician-senior-cf275-richmond-virginia-united-states,497655,NA,"$38,000 - $52,500",General Public - G,Dept of Forensic Science
https://www.jobs.virginia.gov/jobs/financial-manager-richmond-virginia-united-states,497694,5,"Up to $85,000 annually. Excellent State Benefits",General Public - G,VDACS CENTRAL HEADQUARTERS
https://www.jobs.virginia.gov/jobs/probation-supervisor-winchester-virginia-united-states,497692,NA,"Starting pay $59,850 (commensurate with experience)",General Public - G,CSU 26 - Winchester
